(x0 <> Z && x1 <> Z) ==> (lessp x0 (plus (times x0 x1) x3)) = true, 0
(x0 <> Z && x1 <> Z) ==> (lessp x3 (plus x1 (times x0 x3))) = true, 0
(x0 <> Z && x1 <> Z) ==> (lessp x0 (plus (times x0 x0) x1)) = true, 0
(x0 <> Z && x1 <> Z) ==> (lessp x3 (plus x0 (plus x1 x3))) = true, 0
(x0 <> Z && x1 <> Z) ==> (lessp x0 (plus x1 (plus x0 x3))) = true, 0
(x0 <> Z && x1 <> Z) ==> (lessp x3 (times x1 (plus x0 x3))) = true, 0
(x0 <> Z && x1 <> Z) ==> (lessp x0 (times x0 (plus x0 x1))) = true, 0
(x0 <> Z && x1 <> Z) ==> (lessp (times x0 x1) x0) = (lessp x0 x0), 0
(x0 <> Z && x1 <> Z) ==> (lessp (times x0 x1) x1) = (lessp x0 x0), 0
(x0 <> Z && x1 <> Z) ==> (lessp (plus x0 x1) x0) = (lessp x0 x0), 0
(x0 <> Z && x1 <> Z) ==> (lessp (plus x0 x1) x1) = (lessp x0 x0), 0
(x0 <> Z && x1 <> Z) ==> (lessp (plus (times x0 x1) x3) x1) = (lessp x0 x0), 0
(x0 <> Z && x1 <> Z) ==> (lessp (plus x0 (times x1 x3)) x3) = (lessp x0 x0), 0
(x0 <> Z && x1 <> Z) ==> (lessp (plus x0 (plus x0 x1)) x3) = (lessp x0 x0), 0
(x0 <> Z && x1 <> Z) ==> (lessp (plus x0 (plus x1 x1)) x3) = (lessp x0 x0), 0
(x0 <> Z && x1 <> Z) ==> (lessp (plus x0 (plus x1 x3)) x1) = (lessp x0 x0), 0
(x0 <> Z && x1 <> Z) ==> (lessp (plus x0 (plus x1 x3)) x3) = (lessp x0 x0), 0
(x0 <> Z && x1 <> Z) ==> (lessp (times x0 (times x1 x3)) x3) = (lessp x0 x0), 0
(x0 <> Z && x1 <> Z) ==> (lessp (times x0 (plus x1 x3)) x1) = (lessp x0 x0), 0
(x0 <> Z && x1 <> Z) ==> (lessp (times x0 (plus x1 x3)) x3) = (lessp x0 x0), 0
(x0 <> Z && x1 <> Z) ==> (lessp (times x1 x3) (times x0 x1)) = (lessp x3 x0), 0
(x0 <> Z && x1 <> Z) ==> (lessp (times x0 x1) (times x0 x3)) = (lessp x1 x3), 0
(x0 <> Z && x1 <> Z) ==> (lessp (times x0 x1) (times x1 x3)) = (lessp x0 x3), 0
(x0 <> Z && x1 <> Z) ==> (lessp (plus x0 x3) (plus x0 x1)) = (lessp x3 x1), 0
(x0 <> Z && x1 <> Z) ==> (lessp (plus x1 x3) (plus x0 x1)) = (lessp x3 x0), 0
(x0 <> Z && x1 <> Z) ==> (lessp (plus x0 x3) (plus x1 x3)) = (lessp x0 x1), 0
(x0 <> Z && x1 <> Z) ==> (lessp (plus x0 x0) (plus x0 x1)) = (lessp x0 x1), 0
(x0 <> Z && x1 <> Z) ==> (lessp (plus x0 x1) (plus x0 x0)) = (lessp x1 x0), 0
(x0 <> Z && x1 <> Z) ==> (lessp (plus x0 x1) (plus x1 x1)) = (lessp x0 x1), 0
(x0 <> Z && x1 <> Z) ==> (lessp x1 (times x0 x1)) = (lessp x0 (times x0 x0)), 0
(x0 <> Z && x1 <> Z) ==> (lessp x1 (times x0 x0)) = (lessp x0 (times x0 x0)), 0
(x0 <> Z && x1 <> Z) ==> (lessp x0 (times x1 x1)) = (lessp x0 (times x0 x1)), 0
(x0 <> Z && x1 <> Z) ==> (lessp (plus x1 (times x0 x1)) x3) = (lessp (plus x0 x1) x3), 0
(x0 <> Z && x1 <> Z) ==> (lessp (plus x0 (times x0 x1)) x3) = (lessp (plus x0 x1) x3), 0
(x0 <> Z && x1 <> Z) ==> (lessp (plus x0 (times x1 x1)) x3) = (lessp (plus x0 x1) x3), 0
(x0 <> Z && x1 <> Z) ==> (lessp (times x0 (times x0 x0)) x1) = (lessp (times x0 x0) x1), 0
(x0 <> Z && x1 <> Z) ==> (lessp (times x0 (plus x0 x1)) x3) = (lessp (plus x0 x1) x3), 0
(x0 <> Z && x1 <> Z) ==> (lessp (times x0 (plus x1 x1)) x3) = (lessp (plus x0 x1) x3), 0
(x0 <> Z && x1 <> Z) ==> (lessp x1 (plus x0 (times x3 x3))) = (lessp x1 (plus x0 x3)), 0
(x0 <> Z && x1 <> Z) ==> (lessp x0 (plus x1 (times x1 x1))) = (lessp x0 (plus x1 x1)), 0
(x0 <> Z && x1 <> Z) ==> (lessp x1 (times x0 (times x0 x0))) = (lessp x0 (times x0 x0)), 0
(x0 <> Z && x1 <> Z) ==> (lessp x0 (times x1 (times x1 x1))) = (lessp x0 (times x0 x1)), 0
(x0 <> Z && x1 <> Z) ==> (lessp x3 (times x1 (plus x0 x1))) = (lessp x3 (plus x0 x1)), 0
(x0 <> Z && x1 <> Z) ==> (lessp x0 (times x1 (plus x1 x1))) = (lessp x0 (plus x1 x1)), 0
(x0 <> Z && x1 <> Z) ==> (lessp (times x0 (plus x1 x3)) x5) = (lessp (plus (times x0 x1) x3) x5), 0
(x0 <> Z && x1 <> Z) ==> (lessp (plus x1 (plus x0 x3)) x5) = (lessp (plus x0 (plus x1 x3)) x5), 0
(x0 <> Z && x1 <> Z) ==> (lessp (plus (plus x0 x1) x3) x5) = (lessp (plus x0 (plus x1 x3)) x5), 0
(x0 <> Z && x1 <> Z) ==> (lessp (times (plus x0 x1) x3) x5) = (lessp (times x0 (plus x1 x3)) x5), 0
(x0 <> Z && x1 <> Z) ==> (lessp (times x1 (times x0 x3)) x5) = (lessp (times x0 (times x1 x3)) x5), 0
(x0 <> Z && x1 <> Z) ==> (lessp (times (times x0 x1) x3) x5) = (lessp (times x0 (times x1 x3)) x5), 0
(x0 <> Z && x1 <> Z) ==> (lessp (times x1 (plus x0 x3)) x5) = (lessp (times x0 (plus x1 x3)) x5), 0
(x0 <> Z && x1 <> Z) ==> (lessp x3 (plus x0 (plus x1 x1))) = (lessp x3 (plus x0 (plus x0 x1))), 0
(x0 <> Z && x1 <> Z) ==> (lessp x0 (plus x3 (plus x1 x5))) = (lessp x0 (plus x1 (plus x3 x5))), 0
(x0 <> Z && x1 <> Z) ==> (lessp x0 (plus (plus x1 x3) x5)) = (lessp x0 (plus x1 (plus x3 x5))), 0
(x0 <> Z && x1 <> Z) ==> (lessp x1 (times x0 (times x1 x1))) = (lessp x0 (times x0 (times x0 x1))), 0
(x0 <> Z && x1 <> Z) ==> (lessp x0 (times x3 (times x1 x5))) = (lessp x0 (times x1 (times x3 x5))), 0
(x0 <> Z && x1 <> Z) ==> (lessp x0 (times (times x1 x3) x5)) = (lessp x0 (times x1 (times x3 x5))), 0
(x0 <> Z && x1 <> Z) ==> (lessp x0 (times x1 (times x0 x3))) = (lessp x0 (times x0 (times x1 x3))), 0
(x0 <> Z && x1 <> Z) ==> (lessp x1 (times x1 (plus x0 x3))) = (lessp x1 (times x0 (plus x1 x3))), 0
(x0 <> Z && x1 <> Z) ==> (lessp x0 (times (plus x1 x1) x3)) = (lessp x0 (times x1 (plus x3 x3))), 0
(x0 <> Z && x1 <> Z) ==> (lessp x0 (times x1 (plus x0 x3))) = (lessp x0 (times x0 (plus x1 x3))), 0
(x0 <> Z && x1 <> Z) ==> (lessp (times x3 x3) (times x0 x1)) = (lessp (plus x3 x3) (plus x0 x1)), 0
(x0 <> Z && x1 <> Z) ==> (lessp (times x0 x1) (plus x1 x1)) = (lessp (times x0 x0) (plus x0 x0)), 0
(x0 <> Z && x1 <> Z) ==> (lessp (plus x0 x1) (times (plus x0 x1) x3)) = (lessp (plus x0 x1) (plus x3 x3)), 0
lessp x2 x1 ==> not (lessp x1 x2), 1
(gcd x0 x0) = x0, 0
(gcd x1 x0) = (gcd x0 x1), 1
(gcd x1 (gcd x0 x1)) = (gcd x0 x1), 0
(gcd x0 (gcd x0 x1)) = (gcd x0 x1), 0
(gcd (gcd x0 x1) x2) = (gcd x0 (gcd x1 x2)), 0
(gcd x1 (gcd x0 (gcd x2 x3))) = (gcd x0 (gcd x1 (gcd x2 x3))), 0
(gcd x1 (gcd x2 (gcd x0 x3))) = (gcd x0 (gcd x1 (gcd x2 x3))), 0
x1 <> Z && lessp x1 x0 ==> (remainder x1 x0) = x1, 0
x1 <> Z && lessp x1 x0 ==> (lessp x1 x0) = true, 0
x1 <> Z && lessp x1 x0 ==> (lessp (remainder x1 x1) x0) = true, 0
x1 <> Z && lessp x1 x0 ==> (lessp (remainder x1 x0) x0) = true, 0
x1 <> Z && lessp x1 x0 ==> (lessp (remainder x3 x1) x0) = true, 0
x1 <> Z && lessp x1 x0 ==> (lessp (remainder x0 x0) x0) = true, 0
x1 <> Z && lessp x1 x0 ==> (lessp (remainder x0 x0) x1) = true, 0
x1 <> Z && lessp x1 x0 ==> (lessp (remainder x0 x1) x0) = true, 1
x1 <> Z && lessp x1 x0 ==> (lessp (remainder x0 x1) x1) = true, 0
x1 <> Z && lessp x1 x0 ==> (remainder (remainder x1 x0) x0) = x1, 0
x1 <> Z && lessp x1 x0 ==> (remainder x1 (remainder x0 x0)) = x1, 0
x1 <> Z && lessp x1 x0 ==> (remainder x0 (remainder x0 x0)) = x0, 0
x1 <> Z && lessp x1 x0 ==> (remainder x0 (remainder x1 x1)) = x0, 0
x1 <> Z && lessp x1 x0 ==> (lessp x0 x1) = (lessp x0 x0), 0
x1 <> Z && lessp x1 x0 ==> (lessp (remainder (remainder x1 x1) x1) x0) = true, 0
x1 <> Z && lessp x1 x0 ==> (lessp (remainder (remainder x1 x1) x0) x1) = true, 0
x1 <> Z && lessp x1 x0 ==> (lessp (remainder (remainder x1 x0) x1) x1) = true, 0
x1 <> Z && lessp x1 x0 ==> (lessp (remainder (remainder x1 x0) x0) x0) = true, 0
x1 <> Z && lessp x1 x0 ==> (lessp (remainder (remainder x0 x0) x3) x1) = true, 0
x1 <> Z && lessp x1 x0 ==> (lessp (remainder (remainder x3 x3) x1) x0) = true, 0
x1 <> Z && lessp x1 x0 ==> (lessp (remainder (remainder x3 x1) x3) x0) = true, 0
x1 <> Z && lessp x1 x0 ==> (lessp (remainder (remainder x3 x1) x1) x0) = true, 0
x1 <> Z && lessp x1 x0 ==> (lessp (remainder (remainder x0 x3) x1) x0) = true, 0
x1 <> Z && lessp x1 x0 ==> (lessp (remainder (remainder x1 x0) x3) x0) = true, 0
x1 <> Z && lessp x1 x0 ==> (lessp (remainder (remainder x3 x1) x0) x1) = true, 0
x1 <> Z && lessp x1 x0 ==> (lessp (remainder (remainder x0 x3) x1) x1) = true, 0
x1 <> Z && lessp x1 x0 ==> (lessp (remainder (remainder x3 x1) x0) x0) = true, 0
x1 <> Z && lessp x1 x0 ==> (lessp (remainder (remainder x5 x1) x3) x0) = true, 0
x1 <> Z && lessp x1 x0 ==> (lessp (remainder (remainder x0 x0) x0) x0) = true, 0
x1 <> Z && lessp x1 x0 ==> (lessp (remainder (remainder x0 x0) x0) x1) = true, 0
x1 <> Z && lessp x1 x0 ==> (lessp (remainder (remainder x0 x0) x1) x0) = true, 0
x1 <> Z && lessp x1 x0 ==> (lessp (remainder (remainder x0 x1) x0) x0) = true, 0
x1 <> Z && lessp x1 x0 ==> (lessp (remainder (remainder x0 x1) x1) x1) = true, 0
x1 <> Z && lessp x1 x0 ==> (lessp (remainder (remainder x0 x1) x3) x0) = true, 0
x1 <> Z && lessp x1 x0 ==> (lessp (remainder (remainder x0 x1) x3) x1) = true, 0
x1 <> Z && lessp x1 x0 ==> (lessp (remainder x1 (remainder x1 x1)) x0) = true, 0
x1 <> Z && lessp x1 x0 ==> (lessp (remainder x1 (remainder x1 x0)) x1) = true, 0
x1 <> Z && lessp x1 x0 ==> (lessp (remainder x1 (remainder x0 x0)) x0) = true, 0
x1 <> Z && lessp x1 x0 ==> (lessp (remainder x3 (remainder x1 x3)) x0) = true, 0
x1 <> Z && lessp x1 x0 ==> (lessp (remainder x1 (remainder x0 x3)) x0) = true, 0
x1 <> Z && lessp x1 x0 ==> (lessp (remainder x3 (remainder x1 x0)) x1) = true, 0
x1 <> Z && lessp x1 x0 ==> (lessp (remainder x3 (remainder x1 x0)) x0) = true, 0
x1 <> Z && lessp x1 x0 ==> (lessp (remainder x0 (remainder x1 x0)) x0) = true, 0
x1 <> Z && lessp x1 x0 ==> (lessp x1 (remainder x0 (remainder x1 x1))) = true, 0
x1 <> Z && lessp x1 x0 ==> (lessp x1 (remainder x0 (remainder x0 x0))) = true, 0
x1 <> Z && lessp x1 x0 ==> (lessp x1 (remainder x0 (remainder x3 x3))) = true, 0
x1 <> Z && lessp x1 x0 ==> (remainder (remainder (remainder x1 x0) x0) x0) = x1, 0
x1 <> Z && lessp x1 x0 ==> (remainder (remainder x1 (remainder x1 x1)) x0) = x1, 0
x1 <> Z && lessp x1 x0 ==> (remainder (remainder x1 (remainder x0 x0)) x0) = x1, 0
x1 <> Z && lessp x1 x0 ==> (remainder x1 (remainder (remainder x1 x1) x0)) = x1, 0
x1 <> Z && lessp x1 x0 ==> (remainder x1 (remainder (remainder x1 x0) x1)) = x1, 0
x1 <> Z && lessp x1 x0 ==> (remainder x1 (remainder (remainder x0 x0) x0)) = x1, 0
x1 <> Z && lessp x1 x0 ==> (remainder x0 (remainder (remainder x3 x3) x1)) = x0, 0
x1 <> Z && lessp x1 x0 ==> (remainder x1 (remainder (remainder x0 x0) x3)) = x1, 0
x1 <> Z && lessp x1 x0 ==> (remainder x3 (remainder (remainder x1 x1) x0)) = x3, 0
x1 <> Z && lessp x1 x0 ==> (remainder x3 (remainder (remainder x1 x0) x1)) = x3, 0
x1 <> Z && lessp x1 x0 ==> (remainder x0 (remainder (remainder x0 x0) x0)) = x0, 0
x1 <> Z && lessp x1 x0 ==> (remainder x0 (remainder (remainder x0 x0) x1)) = x0, 0
x1 <> Z && lessp x1 x0 ==> (remainder x0 (remainder (remainder x1 x1) x1)) = x0, 0
x1 <> Z && lessp x1 x0 ==> (remainder x0 (remainder (remainder x1 x1) x3)) = x0, 0
x1 <> Z && lessp x1 x0 ==> (remainder x0 (remainder (remainder x1 x3) x1)) = x0, 0
x1 <> Z && lessp x1 x0 ==> (remainder x1 (remainder x1 (remainder x1 x0))) = x1, 0
x1 <> Z && lessp x1 x0 ==> (remainder x1 (remainder x0 (remainder x1 x1))) = x1, 0
x1 <> Z && lessp x1 x0 ==> (remainder x1 (remainder x0 (remainder x0 x0))) = x1, 0
x1 <> Z && lessp x1 x0 ==> (remainder x1 (remainder x0 (remainder x0 x3))) = x1, 0
x1 <> Z && lessp x1 x0 ==> (remainder x3 (remainder x1 (remainder x1 x0))) = x3, 0
x1 <> Z && lessp x1 x0 ==> (remainder x1 (remainder x0 (remainder x3 x1))) = x1, 0
x1 <> Z && lessp x1 x0 ==> (remainder x1 (remainder x0 (remainder x3 x3))) = x1, 0
x1 <> Z && lessp x1 x0 ==> (lessp (remainder x1 x1) (remainder x1 x0)) = true, 0
x1 <> Z && lessp x1 x0 ==> (lessp (remainder x3 x3) (remainder x1 x0)) = true, 0
x1 <> Z && lessp x1 x0 ==> (lessp (remainder x3 x1) (remainder x1 x0)) = true, 0
x1 <> Z && lessp x1 x0 ==> (lessp (remainder x0 x0) (remainder x1 x0)) = true, 0
x1 <> Z && lessp x1 x0 ==> (remainder (remainder x1 x0) (remainder x1 x1)) = x1, 0
x1 <> Z && lessp x1 x0 ==> (remainder (remainder x1 x0) (remainder x0 x0)) = x1, 0
x1 <> Z && lessp x1 x0 ==> (remainder (remainder x1 x0) (remainder x3 x3)) = x1, 0
x1 <> Z && lessp x1 x0 ==> (lessp (remainder x1 x0) x1) = (lessp x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (lessp x1 (remainder x1 x0)) = (lessp x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (lessp x1 (remainder x0 x1)) = (lessp x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (lessp x1 (remainder x0 x0)) = (lessp x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (lessp x0 (remainder x3 x1)) = (lessp x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (lessp x0 x1) = (lessp x0 (remainder x0 x0)), 0
x1 <> Z && lessp x1 x0 ==> (lessp x0 (remainder x0 x1)) = (lessp x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (lessp x0 (remainder x1 x0)) = (lessp x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (lessp x0 (remainder x1 x1)) = (lessp x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (lessp x0 (remainder x1 x3)) = (lessp x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (remainder (remainder x1 x1) x0) = (remainder x0 x0), 0
x1 <> Z && lessp x1 x0 ==> (remainder (remainder x1 x0) x1) = (remainder x0 x0), 0
x1 <> Z && lessp x1 x0 ==> (remainder (remainder x0 x0) x0) = (remainder x0 x0), 0
x1 <> Z && lessp x1 x0 ==> (remainder (remainder x0 x0) x1) = (remainder x0 x0), 0
x1 <> Z && lessp x1 x0 ==> (remainder (remainder x0 x1) x0) = (remainder x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (remainder (remainder x0 x1) x1) = (remainder x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (remainder x1 (remainder x1 x0)) = (remainder x0 x0), 0
x1 <> Z && lessp x1 x0 ==> (remainder x0 (remainder x1 x0)) = (remainder x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (lessp (remainder x0 (remainder x3 x3)) x1) = (lessp x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (lessp x0 x1) = (lessp (remainder x0 (remainder x0 x0)) x0), 0
x1 <> Z && lessp x1 x0 ==> (lessp (remainder x0 (remainder x0 x0)) x1) = (lessp x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (lessp (remainder x0 (remainder x1 x1)) x1) = (lessp x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (lessp x1 (remainder (remainder x1 x1) x0)) = (lessp x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (lessp x1 (remainder (remainder x1 x0) x1)) = (lessp x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (lessp x1 (remainder (remainder x0 x1) x1)) = (lessp x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (lessp x1 (remainder (remainder x0 x0) x0)) = (lessp x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (lessp x0 (remainder (remainder x0 x3) x1)) = (lessp x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (lessp x1 (remainder (remainder x1 x0) x3)) = (lessp x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (lessp x3 (remainder (remainder x3 x1) x0)) = (lessp x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (lessp x0 (remainder (remainder x3 x0) x1)) = (lessp x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (lessp x1 (remainder (remainder x0 x1) x3)) = (lessp x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (lessp x0 (remainder (remainder x3 x3) x1)) = (lessp x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (lessp x1 (remainder (remainder x0 x0) x3)) = (lessp x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (lessp x3 (remainder (remainder x1 x1) x0)) = (lessp x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (lessp x0 (remainder (remainder x3 x1) x0)) = (lessp x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (lessp x1 (remainder (remainder x0 x3) x1)) = (lessp x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (lessp x0 (remainder (remainder x3 x1) x3)) = (lessp x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (lessp x1 (remainder (remainder x0 x3) x0)) = (lessp x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (lessp x3 (remainder (remainder x1 x0) x1)) = (lessp x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (lessp x0 (remainder (remainder x3 x1) x1)) = (lessp x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (lessp x0 (remainder (remainder x1 x5) x3)) = (lessp x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (lessp x0 (remainder (remainder x3 x1) x5)) = (lessp x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (lessp x0 (remainder (remainder x5 x3) x1)) = (lessp x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (lessp x0 x1) = (lessp x0 (remainder (remainder x0 x0) x0)), 0
x1 <> Z && lessp x1 x0 ==> (lessp x0 (remainder (remainder x0 x0) x1)) = (lessp x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (lessp x0 (remainder (remainder x0 x1) x0)) = (lessp x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (lessp x0 (remainder (remainder x1 x0) x0)) = (lessp x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (lessp x0 (remainder (remainder x1 x1) x1)) = (lessp x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (lessp x0 (remainder (remainder x0 x1) x3)) = (lessp x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (lessp x0 (remainder (remainder x1 x0) x3)) = (lessp x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (lessp x0 (remainder (remainder x1 x1) x3)) = (lessp x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (lessp x0 (remainder (remainder x1 x3) x0)) = (lessp x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (lessp x0 (remainder (remainder x1 x3) x1)) = (lessp x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (lessp x0 (remainder (remainder x1 x3) x3)) = (lessp x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (lessp x0 (remainder (remainder x1 x3) x5)) = (lessp x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (lessp x1 (remainder x1 (remainder x1 x0))) = (lessp x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (lessp x1 (remainder x1 (remainder x0 x1))) = (lessp x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (lessp x0 (remainder x0 (remainder x3 x1))) = (lessp x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (lessp x1 (remainder x1 (remainder x0 x3))) = (lessp x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (lessp x3 (remainder x3 (remainder x1 x0))) = (lessp x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (lessp x3 (remainder x1 (remainder x1 x0))) = (lessp x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (lessp x0 (remainder x3 (remainder x1 x0))) = (lessp x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (lessp x0 (remainder x3 (remainder x1 x3))) = (lessp x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (lessp x0 (remainder x1 (remainder x5 x3))) = (lessp x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (lessp x0 x1) = (lessp x0 (remainder x0 (remainder x0 x0))), 0
x1 <> Z && lessp x1 x0 ==> (lessp x0 (remainder x0 (remainder x0 x1))) = (lessp x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (lessp x0 (remainder x0 (remainder x1 x0))) = (lessp x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (lessp x0 (remainder x1 (remainder x0 x0))) = (lessp x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (lessp x0 (remainder x1 (remainder x1 x1))) = (lessp x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (lessp x0 (remainder x0 (remainder x1 x3))) = (lessp x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (lessp x0 (remainder x1 (remainder x0 x3))) = (lessp x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (lessp x0 (remainder x1 (remainder x1 x3))) = (lessp x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (lessp x0 (remainder x1 (remainder x3 x0))) = (lessp x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (lessp x0 (remainder x1 (remainder x3 x1))) = (lessp x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (lessp x0 (remainder x1 (remainder x3 x3))) = (lessp x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (lessp x0 (remainder x1 (remainder x3 x5))) = (lessp x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (remainder (remainder (remainder x1 x1) x1) x0) = (remainder x0 x0), 0
x1 <> Z && lessp x1 x0 ==> (remainder (remainder (remainder x1 x1) x0) x1) = (remainder x0 x0), 0
x1 <> Z && lessp x1 x0 ==> (remainder (remainder (remainder x1 x0) x1) x1) = (remainder x0 x0), 0
x1 <> Z && lessp x1 x0 ==> (remainder (remainder (remainder x0 x0) x3) x1) = (remainder x0 x0), 0
x1 <> Z && lessp x1 x0 ==> (remainder (remainder (remainder x1 x1) x0) x3) = (remainder x0 x0), 0
x1 <> Z && lessp x1 x0 ==> (remainder (remainder (remainder x3 x3) x1) x0) = (remainder x0 x0), 0
x1 <> Z && lessp x1 x0 ==> (remainder (remainder (remainder x1 x0) x1) x3) = (remainder x0 x0), 0
x1 <> Z && lessp x1 x0 ==> (remainder (remainder (remainder x1 x0) x3) x1) = (remainder x0 x0), 0
x1 <> Z && lessp x1 x0 ==> (remainder (remainder (remainder x0 x0) x0) x0) = (remainder x0 x0), 0
x1 <> Z && lessp x1 x0 ==> (remainder (remainder (remainder x0 x0) x0) x1) = (remainder x0 x0), 0
x1 <> Z && lessp x1 x0 ==> (remainder (remainder (remainder x0 x0) x1) x0) = (remainder x0 x0), 0
x1 <> Z && lessp x1 x0 ==> (remainder (remainder (remainder x0 x1) x0) x0) = (remainder x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (remainder (remainder (remainder x0 x1) x1) x1) = (remainder x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (remainder (remainder (remainder x0 x0) x1) x3) = (remainder x0 x0), 0
x1 <> Z && lessp x1 x0 ==> (remainder (remainder x1 (remainder x1 x0)) x1) = (remainder x0 x0), 0
x1 <> Z && lessp x1 x0 ==> (remainder (remainder x1 (remainder x0 x1)) x1) = (remainder x0 x0), 0
x1 <> Z && lessp x1 x0 ==> (remainder (remainder x1 (remainder x1 x0)) x3) = (remainder x0 x0), 0
x1 <> Z && lessp x1 x0 ==> (remainder (remainder x0 (remainder x3 x3)) x1) = (remainder x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (remainder (remainder x0 (remainder x3 x1)) x0) = (remainder x0 x0), 0
x1 <> Z && lessp x1 x0 ==> (remainder (remainder x1 (remainder x0 x3)) x1) = (remainder x0 x0), 0
x1 <> Z && lessp x1 x0 ==> (remainder (remainder x0 (remainder x0 x0)) x0) = (remainder x0 x0), 0
x1 <> Z && lessp x1 x0 ==> (remainder (remainder x0 (remainder x0 x0)) x1) = (remainder x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (remainder (remainder x0 (remainder x0 x1)) x0) = (remainder x0 x0), 0
x1 <> Z && lessp x1 x0 ==> (remainder (remainder x0 (remainder x1 x0)) x0) = (remainder x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (remainder (remainder x0 (remainder x1 x1)) x1) = (remainder x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (remainder (remainder x0 (remainder x1 x3)) x1) = (remainder x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (remainder x0 (remainder (remainder x1 x0) x0)) = (remainder x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (remainder x0 (remainder x0 (remainder x0 x0))) = (remainder x0 x0), 0
x1 <> Z && lessp x1 x0 ==> (remainder x0 (remainder x1 (remainder x0 x0))) = (remainder x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (remainder x0 (remainder x1 (remainder x1 x1))) = (remainder x0 x1), 0
x1 <> Z && lessp x1 x0 ==> (remainder x0 (remainder x1 (remainder x3 x3))) = (remainder x0 x1), 0
